Invoice ID,City,Customer_age,Gender,Product_line,Unit_price,Quantity,Tax 5%,Total,Date,Time,Payment,gross margin percentage,gross income,rating,Item_Visibility,monthly_income
151-27-8496,Naypyitaw,26,Female,electronics,56.13,4,11.226,235.746,1/19/2019,11:43,Ewallet,4.761904762,11.226,8.6,0.05876482,
453-33-6436,Yangon,25,Female,home_appliances,93.12,8,37.248,782.208,02-07-2019,10:09,Cash,4.761904762,37.248,6.8,0.156831826,
522-57-8364,Yangon,27,Male,hardisk,51.34,8,20.536,431.256,1/31/2019,10:00,Ewallet,4.761904762,20.536,7.6,0.024383317,
459-45-2396,Yangon,54,Female,pendrive,99.6,3,14.94,313.74,2/25/2019,18:45,Cash,4.761904762,14.94,5.8,0.0082799,
717-96-4189,Naypyitaw,49,Female,electronics,35.49,6,10.647,223.587,02-02-2019,12:40,Cash,4.761904762,10.647,4.1,0.036848856,
722-13-2115,Naypyitaw,30,Male,computers,42.85,1,2.1425,44.9925,3/14/2019,15:36,Credit card,4.761904762,2.1425,9.3,0.048445132,
749-81-8133,Yangon,33,Female,hardisk,94.67,4,18.934,397.614,03-11-2019,12:04,Cash,4.761904762,18.934,6.8,0.047310687,
777-67-2495,Mandalay,34,Male,home_appliances,68.97,3,10.3455,217.2555,2/22/2019,11:26,Ewallet,4.761904762,10.3455,8.7,0.019416804,
636-98-3364,Mandalay,61,Female,electronics,26.26,3,3.939,82.719,03-02-2019,12:36,Ewallet,4.761904762,3.939,6.3,0.029737925,
246-55-6923,Naypyitaw,23,Female,home_appliances,35.79,9,16.1055,338.2155,03-10-2019,15:06,Credit card,4.761904762,16.1055,5.1,0.059064826,
181-82-6255,Mandalay,24,Female,home_appliances,16.37,6,4.911,103.131,02-08-2019,10:58,Cash,4.761904762,4.911,7,0.125073951,
838-02-1821,Naypyitaw,25,Female,home_appliances,12.73,2,1.273,26.733,2/22/2019,12:10,Credit card,4.761904762,1.273,5.2,0.01542162,
887-42-0517,Naypyitaw,23,Female,computers,83.14,7,29.099,611.079,01-10-2019,10:31,Credit card,4.761904762,29.099,6.6,0.089918992,
457-12-0244,Naypyitaw,24,Female,computers,35.22,6,10.566,221.886,3/14/2019,13:49,Ewallet,4.761904762,10.566,6.5,0.045986314,
226-34-0034,Mandalay,25,Female,electronics,13.78,4,2.756,57.876,01-10-2019,11:10,Ewallet,4.761904762,2.756,9,0.028321492,
321-49-7382,Mandalay,23,Male,computers,88.31,1,4.4155,92.7255,2/15/2019,17:38,Credit card,4.761904762,4.4155,5.2,0.040733779,
397-25-8725,Yangon,44,Female,health_gadget,39.62,9,17.829,374.409,1/13/2019,17:54,Credit card,4.761904762,17.829,6.8,0.085065105,
431-66-2305,Mandalay,32,Female,electronics,88.25,9,39.7125,833.9625,2/15/2019,20:51,Credit card,4.761904762,39.7125,7.6,0.017669658,
825-94-5922,Mandalay,27,Male,computers,25.31,2,2.531,53.151,03-02-2019,19:26,Ewallet,4.761904762,2.531,7.2,0.033043717,
641-62-7288,Mandalay,67,Male,home_appliances,99.92,6,29.976,629.496,3/24/2019,13:33,Ewallet,4.761904762,29.976,7.1,0.03213687,
756-93-1854,Naypyitaw,34,Female,hardisk,83.35,2,8.335,175.035,02-02-2019,14:05,Credit card,4.761904762,8.335,9.5,0.13614823,
243-55-8457,Yangon,33,Female,pendrive,74.44,10,37.22,781.62,2/27/2019,11:40,Ewallet,4.761904762,37.22,5.1,0.045198261,
458-10-8612,Naypyitaw,29,Male,health_gadget,64.08,7,22.428,470.988,1/20/2019,12:27,Ewallet,4.761904762,22.428,7.6,0.156928379,
501-61-1753,Mandalay,28,Female,home_appliances,63.15,6,18.945,397.845,01-03-2019,20:24,Ewallet,4.761904762,18.945,9.8,0.042629339,
235-06-8510,Naypyitaw,27,Male,home_appliances,85.72,3,12.858,270.018,1/24/2019,20:59,Ewallet,4.761904762,12.858,5.1,0.114743211,
433-08-7822,Naypyitaw,26,Female,health_gadget,78.89,7,27.6115,579.8415,01-05-2019,19:48,Ewallet,4.761904762,27.6115,7.5,0.085261544,
361-85-2571,Yangon,25,Female,computers,89.48,5,22.37,469.77,3/30/2019,10:18,Cash,4.761904762,22.37,7.4,0.027147206,
131-70-8179,Yangon,27,Female,health_gadget,92.09,3,13.8135,290.0835,2/17/2019,16:27,Cash,4.761904762,13.8135,4.2,0.14783322,
500-02-2261,Naypyitaw,54,Female,pendrive,57.29,6,17.187,360.927,3/21/2019,17:04,Ewallet,4.761904762,17.187,5.9,0.038678487,
720-72-2436,Yangon,49,Male,pendrive,66.52,4,13.304,279.384,03-02-2019,18:14,Ewallet,4.761904762,13.304,6.9,0.071498575,
702-83-5291,Naypyitaw,30,Male,hardisk,99.82,9,44.919,943.299,3/27/2019,10:43,Cash,4.761904762,44.919,6.6,0.097062093,
809-69-9497,Yangon,33,Female,home_appliances,45.68,10,22.84,479.64,1/19/2019,19:30,Ewallet,4.761904762,22.84,5.7,0.035483325,
449-16-6770,Yangon,34,Male,health_gadget,50.79,5,12.6975,266.6475,2/19/2019,14:53,Credit card,4.761904762,12.6975,5.3,0.042644024,
333-23-2632,Yangon,61,Male,health_gadget,10.08,7,3.528,74.088,3/28/2019,20:14,Cash,4.761904762,3.528,4.2,0.056705486,
489-82-1237,Yangon,23,Female,electronics,93.88,7,32.858,690.018,01-05-2019,11:51,Credit card,4.761904762,32.858,7.3,0.069098084,
859-97-6048,Naypyitaw,24,Male,electronics,84.25,2,8.425,176.925,3/26/2019,14:13,Credit card,4.761904762,8.425,5.3,0.056030907,
676-10-2200,Mandalay,25,Male,hardisk,53.78,1,2.689,56.469,02-03-2019,20:13,Ewallet,4.761904762,2.689,4.7,0.099526713,
373-88-1424,Naypyitaw,23,Male,home_appliances,35.81,5,8.9525,188.0025,02-06-2019,18:44,Ewallet,4.761904762,8.9525,7.9,0.177935403,
365-16-4334,Mandalay,24,Female,pendrive,26.43,8,10.572,222.012,2/24/2019,14:26,Ewallet,4.761904762,10.572,8.9,0.013774708,
503-21-4385,Mandalay,25,Male,health_gadget,39.91,3,5.9865,125.7165,2/21/2019,12:40,Ewallet,4.761904762,5.9865,9.3,0.063258348,
305-89-2768,Mandalay,23,Female,home_appliances,21.9,3,3.285,68.985,01-09-2019,18:43,Ewallet,4.761904762,3.285,4.7,0.02577108,
574-80-1489,Mandalay,44,Female,pendrive,62.85,4,12.57,263.97,2/25/2019,13:22,Ewallet,4.761904762,12.57,8.7,0.0578629,
784-08-0310,Naypyitaw,32,Female,pendrive,21.04,4,4.208,88.368,1/13/2019,13:58,Cash,4.761904762,4.208,7.6,0.01137013,
200-40-6154,Mandalay,27,Male,home_appliances,65.91,6,19.773,415.233,02-09-2019,11:45,Cash,4.761904762,19.773,5.7,0,
846-10-0341,Yangon,67,Female,hardisk,42.57,7,14.8995,312.8895,01-06-2019,11:51,Cash,4.761904762,14.8995,6.8,0.026587669,
577-34-7579,Naypyitaw,34,Male,pendrive,50.49,9,22.7205,477.1305,01-10-2019,17:16,Cash,4.761904762,22.7205,5.4,0.015366655,
430-02-3888,Mandalay,33,Male,electronics,46.02,6,13.806,289.926,02-07-2019,15:55,Cash,4.761904762,13.806,7.1,0.020577225,
867-47-1948,Naypyitaw,29,Female,home_appliances,15.8,10,7.9,165.9,01-09-2019,12:07,Cash,4.761904762,7.9,7.8,0.021586004,
384-59-6655,Yangon,28,Female,pendrive,98.66,9,44.397,932.337,2/19/2019,15:07,Cash,4.761904762,44.397,8.4,0.039240315,
256-58-3609,Naypyitaw,27,Male,hardisk,91.98,1,4.599,96.579,3/18/2019,15:29,Cash,4.761904762,4.599,9.8,0.045660601,
324-92-3863,Yangon,26,Male,electronics,20.89,2,2.089,43.869,02-05-2019,18:45,Cash,4.761904762,2.089,9.8,0.035086303,
593-08-5916,Yangon,25,Female,hardisk,15.5,1,0.775,16.275,3/19/2019,15:23,Credit card,4.761904762,0.775,7.4,0.090745855,
364-34-2972,Naypyitaw,27,Male,electronics,96.82,3,14.523,304.983,3/30/2019,20:37,Cash,4.761904762,14.523,6.7,0.209684121,
794-42-3736,Mandalay,54,Male,pendrive,33.33,2,3.333,69.993,1/26/2019,14:41,Credit card,4.761904762,3.333,6.4,0.103863648,
172-42-8274,Mandalay,49,Female,electronics,38.27,2,3.827,80.367,03-02-2019,18:18,Credit card,4.761904762,3.827,5.8,0.046195515,
558-60-5016,Yangon,30,Female,home_appliances,33.3,9,14.985,314.685,03-04-2019,15:27,Ewallet,4.761904762,14.985,7.2,0.106001313,
195-06-0432,Yangon,33,Male,home_appliances,81.01,3,12.1515,255.1815,1/13/2019,12:55,Credit card,4.761904762,12.1515,9.3,0.152387525,
605-03-2706,Yangon,34,Female,health_gadget,15.8,3,2.37,49.77,3/25/2019,18:02,Cash,4.761904762,2.37,9.5,0.011530019,
214-30-2776,Mandalay,61,Female,electronics,34.49,5,8.6225,181.0725,03-11-2019,19:44,Credit card,4.761904762,8.6225,9,0.203536932,
746-04-1077,Mandalay,23,Female,pendrive,84.63,10,42.315,888.615,01-01-2019,11:36,Credit card,4.761904762,42.315,9,0.166772358,
448-34-8700,Mandalay,24,Male,home_appliances,36.91,7,12.9185,271.2885,02-10-2019,13:51,Ewallet,4.761904762,12.9185,6.7,0.017627547,
452-04-8808,Mandalay,25,Male,electronics,87.08,7,30.478,640.038,1/26/2019,15:17,Cash,4.761904762,30.478,5.5,0.042414494,
531-56-4728,Yangon,23,Male,home_appliances,80.08,3,12.012,252.252,02-11-2019,15:29,Cash,4.761904762,12.012,5.4,0.029740086,
744-82-9138,Naypyitaw,24,Male,hardisk,86.13,2,8.613,180.873,02-07-2019,17:59,Cash,4.761904762,8.613,8.2,0.029907872,
883-69-1285,Mandalay,25,Male,hardisk,49.92,2,4.992,104.832,03-06-2019,11:55,Credit card,4.761904762,4.992,7,0.017730232,
221-25-5073,Yangon,23,Female,pendrive,74.66,4,14.932,313.572,03-04-2019,10:39,Cash,4.761904762,14.932,8.5,0.011035524,
518-71-6847,Mandalay,44,Male,pendrive,26.6,6,7.98,167.58,2/26/2019,15:10,Ewallet,4.761904762,7.98,4.9,0.088322179,
156-20-0370,Mandalay,32,Female,electronics,25.45,1,1.2725,26.7225,03-10-2019,18:10,Credit card,4.761904762,1.2725,5.1,0.047368095,
151-33-7434,Mandalay,27,Female,pendrive,67.77,1,3.3885,71.1585,02-04-2019,20:43,Credit card,4.761904762,3.3885,6.5,0.021585405,
728-47-9078,Naypyitaw,67,Male,pendrive,59.59,4,11.918,250.278,1/19/2019,12:46,Cash,4.761904762,11.918,9.8,0.091670767,
809-46-1866,Yangon,34,Male,health_gadget,58.15,4,11.63,244.23,1/23/2019,17:44,Cash,4.761904762,11.63,8.4,0.024693927,
139-32-4183,Yangon,33,Female,computers,97.48,9,43.866,921.186,3/14/2019,14:19,Ewallet,4.761904762,43.866,7.4,0.098601801,
148-41-7930,Naypyitaw,29,Male,health_gadget,99.96,7,34.986,734.706,1/23/2019,10:33,Cash,4.761904762,34.986,6.1,0.021070361,
189-40-5216,Naypyitaw,28,Male,electronics,96.37,7,33.7295,708.3195,01-09-2019,11:40,Cash,4.761904762,33.7295,6,0.076032402,
374-38-5555,Mandalay,27,Female,hardisk,63.71,5,15.9275,334.4775,02-07-2019,19:30,Ewallet,4.761904762,15.9275,8.5,0.014816444,
764-44-8999,Mandalay,26,Female,health_gadget,14.76,2,1.476,30.996,2/18/2019,14:42,Ewallet,4.761904762,1.476,4.3,0.113857626,
552-44-5977,Mandalay,25,Male,health_gadget,62,8,24.8,520.8,01-03-2019,19:08,Credit card,4.761904762,24.8,6.2,0.174016121,
267-62-7380,Naypyitaw,27,Male,electronics,82.34,10,41.17,864.57,3/29/2019,19:12,Ewallet,4.761904762,41.17,4.3,0.021359628,
430-53-4718,Mandalay,54,Male,health_gadget,75.37,8,30.148,633.108,1/28/2019,15:46,Credit card,4.761904762,30.148,8.4,0.044690933,
886-18-2897,Yangon,49,Female,pendrive,56.56,5,14.14,296.94,3/22/2019,19:06,Credit card,4.761904762,14.14,4.5,0,
602-16-6955,Mandalay,30,Female,computers,76.6,10,38.3,804.3,1/24/2019,18:10,Ewallet,4.761904762,38.3,6,0.056418725,
745-74-0715,Yangon,33,Male,electronics,58.03,2,5.803,121.863,03-10-2019,20:46,Ewallet,4.761904762,5.803,8.8,0.009936905,
690-01-6631,Mandalay,34,Male,hardisk,17.49,10,8.745,183.645,2/22/2019,18:35,Ewallet,4.761904762,8.745,6.6,0.108172183,
652-49-6720,Naypyitaw,61,Female,electronics,60.95,1,3.0475,63.9975,2/18/2019,11:40,Ewallet,4.761904762,3.0475,5.9,0.158562878,
233-67-5758,Naypyitaw,23,Male,health_gadget,40.35,1,2.0175,42.3675,1/29/2019,13:46,Ewallet,4.761904762,2.0175,6.2,0.079218842,
303-96-2227,Mandalay,24,Female,home_appliances,97.38,10,48.69,1022.49,03-02-2019,17:16,Ewallet,4.761904762,48.69,4.4,0.029890782,
727-02-1313,Yangon,25,Male,pendrive,31.84,1,1.592,33.432,02-09-2019,13:22,Cash,4.761904762,1.592,7.7,0.070300718,
347-56-2442,Yangon,44,Male,home_appliances,65.82,1,3.291,69.111,2/22/2019,15:33,Cash,4.761904762,3.291,4.1,0.036278264,
849-09-3807,Yangon,64,Female,hardisk,88.34,7,30.919,649.299,2/18/2019,13:28,Cash,4.761904762,30.919,6.6,,
